date,season,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-10-18,2023,BOS,PHI,1657.6,1582.2,0.73,0.27,1662.2,1577.7,1693.2,1641.9,0.67,0.33,126.0,117.0,96,13,55
2022-10-18,2023,GSW,LAL,1660.6,1442.4,0.86,0.14,1663.4,1439.5,1615.7,1472.2,0.78,0.22,123.0,109.0,67,20,44
2022-10-19,2023,DET,ORL,1393.5,1366.1,0.68,0.32,1397.2,1362.4,1309.0,1349.9,0.56,0.44,113.0,109.0,3,1,2
2022-10-19,2023,IND,WAS,1399.2,1440.1,0.58,0.42,1388.9,1450.4,1462.4,1472.0,0.6,0.4,107.0,114.0,37,28,33
2022-10-19,2023,ATL,HOU,1535.4,1351.2,0.84,0.16,1538.2,1348.4,1618.3,1283.3,0.92,0.08,117.0,107.0,24,1,13
2022-10-19,2023,MIA,CHI,1618.0,1447.5,0.83,0.17,1598.8,1466.6,1649.0,1494.4,0.79,0.21,108.0,116.0,76,19,48
2022-10-19,2023,BRK,NOP,1528.5,1534.7,0.63,0.37,1504.5,1558.6,1602.2,1560.6,0.67,0.33,108.0,130.0,80,44,62
2022-10-19,2023,MEM,NYK,1605.0,1520.4,0.74,0.26,1607.5,1517.9,1612.0,1549.9,0.69,0.31,115.0,112.0,80,25,53
2022-10-19,2023,TOR,CLE,1553.5,1488.4,0.72,0.28,1556.3,1485.6,1626.4,1581.8,0.66,0.34,108.0,105.0,86,40,63
2022-10-19,2023,MIN,OKC,1542.3,1366.1,0.83,0.17,1544.6,1363.7,1608.6,1336.0,0.89,0.11,115.0,108.0,34,4,19
2022-10-19,2023,SAS,CHO,1490.0,1527.4,0.59,0.41,1464.9,1552.6,1446.2,1490.3,0.56,0.44,102.0,129.0,37,34,36
2022-10-19,2023,UTA,DEN,1551.8,1525.0,0.67,0.33,1561.8,1515.0,1511.3,1649.7,0.46,0.54,123.0,102.0,79,32,56
2022-10-19,2023,PHO,DAL,1588.4,1600.3,0.62,0.38,1591.8,1596.9,1631.1,1641.2,0.61,0.39,107.0,105.0,92,19,56
2022-10-19,2023,SAC,POR,1413.5,1316.0,0.76,0.24,1398.3,1331.1,1453.7,1506.2,0.53,0.47,108.0,115.0,42,49,46
2022-10-20,2023,PHI,MIL,1577.7,1584.1,0.63,0.37,1571.1,1590.7,1634.9,1593.6,0.66,0.34,88.0,90.0,88,28,58
2022-10-20,2023,LAL,LAC,1439.5,1519.6,0.53,0.47,1431.2,1527.9,1451.5,1602.0,0.39,0.61,97.0,103.0,60,39,50
2022-10-21,2023,WAS,CHI,1450.4,1466.6,0.62,0.38,1453.9,1463.2,1465.5,1498.5,0.56,0.44,102.0,100.0,43,36,40
2022-10-21,2023,CHO,NOP,1552.6,1558.6,0.63,0.37,1536.7,1574.5,1464.2,1574.9,0.45,0.55,112.0,124.0,58,53,56
2022-10-21,2023,IND,SAS,1388.9,1464.9,0.53,0.47,1382.8,1471.0,1447.7,1435.8,0.63,0.37,134.0,137.0,27,15,21
2022-10-21,2023,NYK,DET,1517.9,1397.2,0.78,0.22,1524.8,1390.3,1549.2,1309.5,0.85,0.15,130.0,106.0,21,8,15
2022-10-21,2023,ATL,ORL,1538.2,1362.4,0.83,0.17,1541.0,1359.5,1612.9,1330.3,0.89,0.11,108.0,98.0,33,3,18
2022-10-21,2023,BRK,TOR,1504.5,1556.3,0.57,0.43,1509.8,1551.0,1579.1,1611.0,0.56,0.44,109.0,105.0,84,49,67
2022-10-21,2023,MIA,BOS,1598.8,1662.2,0.55,0.45,1589.2,1671.8,1640.9,1690.6,0.54,0.46,104.0,111.0,96,23,60
2022-10-21,2023,HOU,MEM,1348.4,1607.5,0.29,0.71,1344.1,1611.8,1292.1,1590.1,0.21,0.79,122.0,129.0,22,2,12
2022-10-21,2023,MIN,UTA,1544.6,1561.8,0.62,0.38,1534.4,1572.0,1621.6,1529.0,0.73,0.27,126.0,132.0,78,41,60
2022-10-21,2023,POR,PHO,1331.1,1591.8,0.28,0.72,1339.0,1583.9,1494.6,1630.6,0.41,0.59,113.0,111.0,74,38,56
2022-10-21,2023,GSW,DEN,1663.4,1515.0,0.81,0.19,1649.3,1529.1,1611.5,1608.5,0.61,0.39,123.0,128.0,88,17,53
2022-10-22,2023,PHI,SAS,1571.1,1471.0,0.76,0.24,1553.5,1488.6,1629.0,1441.6,0.85,0.15,105.0,114.0,63,9,36
2022-10-22,2023,IND,DET,1382.8,1390.3,0.63,0.37,1389.5,1383.6,1435.6,1339.3,0.73,0.27,124.0,115.0,11,6,9
2022-10-22,2023,ORL,BOS,1359.5,1671.8,0.23,0.77,1356.5,1674.8,1298.3,1675.7,0.15,0.85,120.0,126.0,35,2,19
2022-10-22,2023,MIA,TOR,1589.2,1551.0,0.69,0.31,1592.4,1547.9,1643.7,1608.5,0.66,0.34,112.0,109.0,90,28,59
2022-10-22,2023,CHI,CLE,1463.2,1485.6,0.61,0.39,1433.4,1515.4,1500.7,1517.4,0.52,0.48,96.0,128.0,55,59,57
2022-10-22,2023,MIL,HOU,1590.7,1344.1,0.88,0.12,1593.8,1341.1,1597.8,1320.0,0.91,0.09,125.0,105.0,29,2,16
2022-10-22,2023,DAL,MEM,1596.9,1611.8,0.62,0.38,1616.4,1592.2,1630.5,1585.5,0.72,0.28,137.0,96.0,87,10,49
2022-10-22,2023,DEN,OKC,1529.1,1363.7,0.82,0.18,1531.2,1361.7,1620.8,1348.4,0.88,0.12,122.0,117.0,39,1,20
2022-10-22,2023,SAC,LAC,1398.3,1527.9,0.46,0.54,1394.0,1532.2,1460.0,1562.4,0.46,0.54,109.0,111.0,55,32,44
2022-10-23,2023,LAL,POR,1431.2,1339.0,0.75,0.25,1422.6,1347.6,1471.8,1503.0,0.57,0.43,104.0,106.0,45,46,46
2022-10-23,2023,ATL,CHO,1541.0,1536.7,0.65,0.35,1520.4,1557.3,1614.9,1409.8,0.84,0.16,109.0,126.0,53,17,35
2022-10-23,2023,CLE,WAS,1515.4,1453.9,0.72,0.28,1520.6,1448.7,1500.4,1466.9,0.59,0.41,117.0,107.0,44,41,43
2022-10-23,2023,NOP,UTA,1574.5,1572.0,0.64,0.36,1568.8,1577.7,1569.6,1535.5,0.65,0.35,121.0,122.0,71,60,66
2022-10-23,2023,OKC,MIN,1361.7,1534.4,0.4,0.6,1353.9,1542.2,1325.4,1617.3,0.19,0.81,106.0,116.0,33,7,20
2022-10-23,2023,GSW,SAC,1649.3,1394.0,0.89,0.11,1650.5,1392.8,1608.8,1465.5,0.82,0.18,130.0,125.0,64,14,39
2022-10-23,2023,LAC,PHO,1532.2,1583.9,0.57,0.43,1514.9,1601.2,1592.2,1617.8,0.51,0.49,95.0,112.0,86,36,61
2022-10-24,2023,PHI,IND,1553.5,1389.5,0.82,0.18,1557.3,1385.7,1622.0,1438.4,0.82,0.18,120.0,106.0,61,20,41
2022-10-24,2023,NYK,ORL,1524.8,1356.5,0.82,0.18,1528.4,1352.9,1548.8,1300.2,0.87,0.13,115.0,102.0,19,7,13
2022-10-24,2023,MIA,TOR,1592.4,1547.9,0.7,0.3,1578.1,1562.2,1627.8,1589.6,0.65,0.35,90.0,98.0,87,29,58
2022-10-24,2023,CHI,BOS,1433.4,1674.8,0.31,0.69,1457.2,1651.0,1478.6,1698.7,0.31,0.69,120.0,102.0,80,17,49
2022-10-24,2023,HOU,UTA,1341.1,1577.7,0.31,0.69,1353.0,1565.7,1271.7,1543.1,0.29,0.71,114.0,108.0,13,15,14
2022-10-24,2023,MEM,BRK,1592.2,1509.8,0.74,0.26,1596.9,1505.1,1591.9,1600.3,0.6,0.4,134.0,124.0,84,31,58
2022-10-24,2023,MIN,SAS,1542.2,1488.6,0.71,0.29,1526.5,1504.3,1613.2,1456.6,0.75,0.25,106.0,115.0,63,19,41
2022-10-24,2023,POR,DEN,1347.6,1531.2,0.38,0.62,1373.0,1505.8,1489.3,1622.4,0.35,0.65,135.0,110.0,72,29,51
2022-10-25,2023,WAS,DET,1448.7,1383.6,0.72,0.28,1457.0,1375.3,1469.1,1333.3,0.77,0.23,120.0,99.0,14,4,9
2022-10-25,2023,NOP,DAL,1568.8,1616.4,0.57,0.43,1572.8,1612.5,1527.4,1618.5,0.47,0.53,113.0,111.0,78,39,59
2022-10-25,2023,OKC,LAC,1353.9,1514.9,0.41,0.59,1369.8,1499.0,1341.4,1488.2,0.42,0.58,108.0,94.0,18,14,16
2022-10-25,2023,PHO,GSW,1601.2,1650.5,0.57,0.43,1618.7,1633.0,1622.2,1605.3,0.64,0.36,134.0,105.0,88,25,57
2022-10-26,2023,CLE,ORL,1520.6,1352.9,0.82,0.18,1523.8,1349.7,1503.1,1313.6,0.82,0.18,103.0,92.0,15,9,12
2022-10-26,2023,DET,ATL,1375.3,1520.4,0.44,0.56,1369.3,1526.3,1344.8,1586.0,0.23,0.77,113.0,118.0,32,8,20
2022-10-26,2023,NYK,CHO,1528.4,1557.3,0.6,0.4,1532.6,1553.1,1543.0,1395.2,0.78,0.22,134.0,131.0,36,44,40
2022-10-26,2023,TOR,PHI,1562.2,1557.3,0.65,0.35,1568.9,1550.5,1607.2,1604.9,0.6,0.4,119.0,109.0,87,30,59
2022-10-26,2023,MIL,BRK,1593.8,1505.1,0.75,0.25,1598.6,1500.3,1592.1,1588.5,0.62,0.38,110.0,99.0,83,44,64
2022-10-26,2023,MIN,SAS,1526.5,1504.3,0.67,0.33,1533.5,1497.3,1585.3,1426.0,0.8,0.2,134.0,122.0,51,27,39
2022-10-26,2023,CHI,IND,1457.2,1385.7,0.73,0.27,1463.6,1379.3,1489.3,1448.7,0.67,0.33,124.0,109.0,38,28,33
2022-10-26,2023,UTA,HOU,1565.7,1353.0,0.86,0.14,1567.8,1350.9,1542.5,1290.4,0.89,0.11,109.0,101.0,16,6,11
2022-10-26,2023,POR,MIA,1373.0,1578.1,0.35,0.65,1362.0,1589.1,1495.0,1625.6,0.44,0.56,98.0,119.0,73,47,60
2022-10-26,2023,DEN,LAL,1505.8,1422.6,0.74,0.26,1510.8,1417.7,1587.1,1491.0,0.77,0.23,110.0,99.0,66,13,40
2022-10-27,2023,BRK,DAL,1500.3,1612.5,0.48,0.52,1494.2,1618.5,1592.4,1617.3,0.5,0.5,125.0,129.0,86,35,61
2022-10-27,2023,OKC,LAC,1369.8,1499.0,0.46,0.54,1379.8,1488.9,1362.7,1550.3,0.35,0.65,118.0,110.0,30,14,22
2022-10-27,2023,SAC,MEM,1392.8,1596.9,0.35,0.65,1384.0,1605.7,1460.9,1596.1,0.42,0.58,110.0,125.0,61,13,37
2022-10-27,2023,GSW,MIA,1633.0,1589.1,0.7,0.3,1639.7,1582.4,1600.2,1613.8,0.64,0.36,123.0,110.0,87,28,58
2022-10-28,2023,DET,ATL,1369.3,1526.3,0.42,0.58,1354.4,1541.2,1343.4,1583.4,0.28,0.72,112.0,136.0,31,8,20
2022-10-28,2023,ORL,CHO,1349.7,1553.1,0.36,0.64,1372.7,1530.1,1286.5,1401.1,0.44,0.56,113.0,93.0,4,25,15
2022-10-28,2023,TOR,PHI,1568.9,1550.5,0.66,0.34,1543.3,1576.2,1607.0,1539.7,0.69,0.31,90.0,112.0,78,28,53
2022-10-28,2023,WAS,IND,1457.0,1379.3,0.74,0.26,1439.2,1397.1,1448.3,1443.5,0.61,0.39,117.0,127.0,29,22,26
2022-10-28,2023,BOS,CLE,1651.0,1523.8,0.79,0.21,1632.3,1542.6,1699.1,1505.5,0.82,0.18,123.0,132.0,84,11,48
2022-10-28,2023,MIN,LAL,1533.5,1417.7,0.78,0.22,1537.2,1414.0,1599.0,1395.2,0.84,0.16,111.0,102.0,47,17,32
2022-10-28,2023,MIL,NYK,1598.6,1532.6,0.72,0.28,1604.0,1527.2,1595.4,1543.5,0.68,0.32,119.0,108.0,77,35,56
2022-10-28,2023,SAS,CHI,1497.3,1463.6,0.68,0.32,1501.3,1459.6,1419.7,1491.5,0.51,0.49,129.0,124.0,32,37,35
2022-10-28,2023,DEN,UTA,1510.8,1567.8,0.56,0.44,1522.7,1555.9,1617.7,1541.0,0.76,0.24,117.0,101.0,80,26,53
2022-10-28,2023,POR,HOU,1362.0,1350.9,0.65,0.35,1370.1,1342.8,1407.5,1310.6,0.73,0.27,125.0,111.0,6,12,9
2022-10-28,2023,PHO,NOP,1618.7,1572.8,0.7,0.3,1625.4,1566.2,1629.0,1524.6,0.75,0.25,124.0,111.0,79,19,49
2022-10-29,2023,SAC,MIA,1384.0,1582.4,0.36,0.64,1394.7,1571.7,1445.8,1604.2,0.38,0.62,119.0,113.0,59,22,41
2022-10-29,2023,CHO,GSW,1530.1,1639.7,0.49,0.51,1538.8,1631.0,1404.3,1607.5,0.28,0.72,120.0,113.0,50,29,40
2022-10-29,2023,BRK,IND,1494.2,1397.1,0.76,0.24,1476.7,1414.5,1559.8,1433.7,0.8,0.2,116.0,125.0,48,26,37
2022-10-29,2023,MIL,ATL,1604.0,1541.2,0.72,0.28,1608.5,1536.7,1600.6,1591.5,0.62,0.38,123.0,115.0,84,15,50
2022-10-29,2023,CHI,PHI,1459.6,1576.2,0.48,0.52,1453.0,1582.8,1496.2,1622.6,0.42,0.58,109.0,114.0,73,40,57
2022-10-29,2023,UTA,MEM,1555.9,1605.7,0.57,0.43,1559.2,1602.4,1471.8,1579.3,0.44,0.56,124.0,123.0,60,37,49
2022-10-29,2023,DAL,OKC,1618.5,1379.8,0.88,0.12,1600.0,1398.4,1625.0,1367.4,0.87,0.13,111.0,117.0,44,4,24
2022-10-30,2023,LAC,NOP,1488.9,1566.2,0.53,0.47,1470.5,1584.6,1516.8,1551.9,0.55,0.45,91.0,112.0,65,65,65
2022-10-30,2023,CLE,NYK,1542.6,1527.2,0.66,0.34,1550.2,1519.6,1518.9,1539.4,0.58,0.42,121.0,108.0,63,57,60
2022-10-30,2023,DET,GSW,1354.4,1631.0,0.27,0.73,1376.4,1609.0,1339.4,1596.6,0.32,0.68,128.0,114.0,33,8,21
2022-10-30,2023,BOS,WAS,1632.3,1439.2,0.84,0.16,1636.1,1435.4,1664.5,1446.9,0.84,0.16,112.0,94.0,70,8,39
2022-10-30,2023,SAS,MIN,1501.3,1537.2,0.59,0.41,1508.9,1529.7,1366.3,1592.2,0.31,0.69,107.0,98.0,38,38,38
2022-10-30,2023,DAL,ORL,1600.0,1372.7,0.87,0.13,1602.0,1370.7,1614.5,1298.0,0.88,0.12,114.0,105.0,26,3,15
2022-10-30,2023,PHO,HOU,1625.4,1342.8,0.9,0.1,1627.4,1340.7,1617.6,1316.3,0.9,0.1,124.0,109.0,30,1,16
2022-10-30,2023,LAL,DEN,1414.0,1522.7,0.49,0.51,1425.3,1511.3,1449.0,1593.4,0.39,0.61,121.0,110.0,58,14,36
2022-10-31,2023,WAS,PHI,1435.4,1582.8,0.43,0.57,1428.3,1589.8,1439.9,1572.5,0.35,0.65,111.0,118.0,52,21,37
2022-10-31,2023,CHO,SAC,1538.8,1394.7,0.8,0.2,1522.0,1411.5,1445.3,1446.6,0.63,0.37,108.0,115.0,29,35,32
2022-10-31,2023,BRK,IND,1476.7,1414.5,0.72,0.28,1480.9,1410.3,1543.0,1465.1,0.7,0.3,116.0,109.0,52,44,48
2022-10-31,2023,TOR,ATL,1543.3,1536.7,0.65,0.35,1557.4,1522.6,1559.2,1582.7,0.57,0.43,139.0,109.0,77,28,53
2022-10-31,2023,MIL,DET,1608.5,1376.4,0.87,0.13,1609.5,1375.4,1603.4,1332.4,0.91,0.09,110.0,108.0,32,1,17
2022-10-31,2023,UTA,MEM,1559.2,1602.4,0.58,0.42,1570.5,1591.1,1520.9,1583.9,0.57,0.43,121.0,105.0,71,33,52
2022-10-31,2023,LAC,HOU,1470.5,1340.7,0.79,0.21,1472.3,1339.0,1499.0,1292.0,0.83,0.17,95.0,93.0,12,7,10
2022-11-01,2023,BRK,CHI,1480.9,1453.0,0.68,0.32,1466.3,1467.6,1543.5,1486.7,0.62,0.38,99.0,108.0,57,59,58
2022-11-01,2023,MIA,GSW,1571.7,1609.0,0.59,0.41,1578.3,1602.4,1597.8,1588.4,0.6,0.4,116.0,109.0,84,35,60
2022-11-01,2023,OKC,ORL,1398.4,1370.7,0.68,0.32,1403.7,1365.4,1386.5,1338.9,0.68,0.32,116.0,108.0,7,2,5
2022-11-01,2023,PHO,MIN,1627.4,1529.7,0.76,0.24,1631.5,1525.6,1606.9,1573.9,0.66,0.34,116.0,107.0,83,27,55
2022-11-02,2023,PHI,WAS,1589.8,1428.3,0.82,0.18,1568.4,1449.8,1555.6,1439.7,0.75,0.25,111.0,121.0,48,16,32
2022-11-02,2023,NYK,ATL,1519.6,1522.6,0.64,0.36,1502.7,1539.5,1538.2,1562.1,0.57,0.43,99.0,112.0,71,54,63
2022-11-02,2023,CLE,BOS,1550.2,1636.1,0.52,0.48,1554.0,1632.3,1571.3,1662.5,0.48,0.52,114.0,113.0,89,23,56
2022-11-02,2023,MIA,SAC,1578.3,1411.5,0.82,0.18,1579.9,1409.8,1548.7,1438.9,0.69,0.31,110.0,107.0,47,26,37
2022-11-02,2023,CHI,CHO,1467.6,1522.0,0.57,0.43,1480.4,1509.2,1492.7,1454.8,0.59,0.41,106.0,88.0,40,62,51
2022-11-02,2023,HOU,LAC,1339.0,1472.3,0.45,0.55,1331.0,1480.3,1297.6,1495.4,0.33,0.67,101.0,109.0,12,15,14
2022-11-02,2023,SAS,TOR,1508.9,1557.4,0.57,0.43,1474.7,1591.5,1375.8,1572.8,0.34,0.66,100.0,143.0,37,28,33
2022-11-02,2023,MIL,DET,1609.5,1375.4,0.87,0.13,1613.4,1371.6,1611.9,1350.8,0.87,0.13,116.0,91.0,38,1,20
2022-11-02,2023,DAL,UTA,1602.0,1570.5,0.68,0.32,1605.2,1567.2,1622.2,1535.5,0.72,0.28,103.0,100.0,79,31,55
2022-11-02,2023,POR,MEM,1370.1,1591.1,0.33,0.67,1365.9,1595.4,1414.8,1591.9,0.36,0.64,106.0,111.0,50,39,45
2022-11-02,2023,LAL,NOP,1425.3,1584.6,0.42,0.58,1432.2,1577.7,1461.8,1549.2,0.48,0.52,120.0,117.0,52,34,43
2022-11-03,2023,ORL,GSW,1365.4,1602.4,0.31,0.69,1371.6,1596.1,1337.6,1583.0,0.26,0.74,130.0,129.0,30,11,21
2022-11-03,2023,OKC,DEN,1403.7,1511.3,0.49,0.51,1392.4,1522.6,1383.3,1601.1,0.32,0.68,110.0,122.0,44,10,27
2022-11-04,2023,DET,CLE,1371.6,1554.0,0.38,0.62,1358.2,1567.4,1352.0,1427.1,0.5,0.5,88.0,112.0,12,10,11
2022-11-04,2023,WAS,BRK,1449.8,1466.3,0.62,0.38,1412.7,1503.4,1444.9,1465.2,0.57,0.43,86.0,128.0,32,50,41
2022-11-04,2023,IND,MIA,1410.3,1579.9,0.4,0.6,1416.5,1573.8,1468.1,1555.0,0.49,0.51,101.0,99.0,55,40,48
2022-11-04,2023,PHI,NYK,1568.4,1502.7,0.72,0.28,1560.3,1510.7,1576.8,1532.6,0.66,0.34,104.0,106.0,72,43,58
2022-11-04,2023,BOS,CHI,1632.3,1480.4,0.81,0.19,1634.3,1478.4,1660.2,1497.2,0.79,0.21,123.0,119.0,78,17,48
2022-11-04,2023,MEM,CHO,1595.4,1509.2,0.74,0.26,1605.3,1499.3,1598.8,1371.6,0.84,0.16,130.0,99.0,41,13,27
2022-11-04,2023,SAS,LAC,1474.7,1480.3,0.63,0.37,1463.2,1491.8,1445.4,1498.1,0.54,0.46,106.0,113.0,39,51,45
2022-11-04,2023,NOP,GSW,1577.7,1596.1,0.62,0.38,1584.7,1589.1,1569.1,1264.1,0.92,0.08,114.0,105.0,15,8,12
2022-11-04,2023,DAL,TOR,1605.2,1591.5,0.66,0.34,1607.8,1589.0,1625.8,1601.3,0.64,0.36,111.0,110.0,88,11,50
2022-11-04,2023,PHO,POR,1631.5,1365.9,0.89,0.11,1619.3,1378.0,1620.3,1342.2,0.89,0.11,106.0,108.0,37,8,23
2022-11-04,2023,MIN,MIL,1525.6,1613.4,0.52,0.48,1512.8,1626.2,1567.1,1613.8,0.54,0.46,102.0,115.0,83,27,55
2022-11-04,2023,LAL,UTA,1432.2,1567.2,0.45,0.55,1420.9,1578.5,1459.6,1535.3,0.51,0.49,116.0,130.0,49,47,48
2022-11-05,2023,ORL,SAC,1371.6,1409.8,0.59,0.41,1364.7,1416.7,1341.4,1451.5,0.45,0.55,123.0,126.0,13,9,11
2022-11-05,2023,CHO,BRK,1499.3,1503.4,0.63,0.37,1490.6,1512.1,1428.8,1475.1,0.54,0.46,94.0,98.0,31,72,52
2022-11-05,2023,NYK,BOS,1510.7,1634.3,0.47,0.53,1498.4,1646.6,1521.3,1654.1,0.41,0.59,118.0,133.0,81,36,59
2022-11-05,2023,ATL,NOP,1539.5,1584.7,0.58,0.42,1544.0,1580.2,1567.7,1570.8,0.67,0.33,124.0,121.0,77,28,53
2022-11-05,2023,MIL,OKC,1626.2,1392.4,0.87,0.13,1628.8,1389.8,1524.3,1404.7,0.71,0.29,108.0,94.0,35,5,20
2022-11-05,2023,MIN,HOU,1512.8,1331.0,0.84,0.16,1515.9,1327.9,1526.3,1296.5,0.82,0.18,129.0,117.0,15,9,12
2022-11-05,2023,DEN,SAS,1522.6,1463.2,0.71,0.29,1532.3,1453.5,1600.9,1430.7,0.87,0.13,126.0,101.0,56,7,32
2022-11-05,2023,PHO,POR,1619.3,1378.0,0.88,0.12,1622.5,1374.9,1602.1,1336.6,0.88,0.12,102.0,82.0,33,10,22
2022-11-06,2023,LAL,CLE,1420.9,1567.4,0.43,0.57,1410.2,1578.2,1399.3,1551.9,0.4,0.6,100.0,114.0,39,18,29
2022-11-06,2023,TOR,CHI,1589.0,1478.4,0.77,0.23,1592.8,1474.6,1632.3,1485.1,0.78,0.22,113.0,104.0,72,21,47
2022-11-06,2023,MEM,WAS,1605.3,1412.7,0.84,0.16,1607.3,1410.7,1606.6,1375.8,0.85,0.15,103.0,97.0,43,6,25
2022-11-06,2023,LAC,UTA,1491.8,1578.5,0.52,0.48,1482.3,1588.0,1523.8,1533.6,0.58,0.42,102.0,110.0,62,58,60
2022-11-07,2023,CHO,WAS,1490.6,1410.7,0.74,0.26,1474.9,1426.4,1428.5,1393.0,0.72,0.28,100.0,108.0,18,25,22
2022-11-07,2023,ORL,HOU,1364.7,1327.9,0.69,0.31,1351.7,1340.9,1351.8,1292.5,0.69,0.31,127.0,134.0,2,0,1
2022-11-07,2023,DET,OKC,1358.2,1389.8,0.6,0.4,1365.6,1382.4,1341.7,1404.1,0.53,0.47,112.0,103.0,8,2,5
2022-11-07,2023,IND,NOP,1416.5,1580.2,0.41,0.59,1426.9,1569.7,1465.6,1575.6,0.46,0.54,129.0,122.0,58,36,47
2022-11-07,2023,PHI,PHO,1560.3,1622.5,0.55,0.45,1570.4,1612.4,1604.0,1612.1,0.61,0.39,100.0,88.0,87,18,53
2022-11-07,2023,ATL,MIL,1544.0,1628.8,0.52,0.48,1558.9,1613.9,1548.5,1614.1,0.53,0.47,117.0,98.0,80,17,49
2022-11-07,2023,MIA,POR,1573.8,1374.9,0.85,0.15,1561.3,1387.3,1597.4,1428.7,0.8,0.2,107.0,110.0,54,25,40
2022-11-07,2023,CHI,TOR,1474.6,1592.8,0.47,0.53,1488.3,1579.1,1487.2,1633.6,0.4,0.6,111.0,97.0,73,24,49
2022-11-07,2023,MEM,BOS,1607.3,1646.6,0.59,0.41,1600.4,1653.5,1605.3,1664.1,0.46,0.54,106.0,109.0,92,10,51
2022-11-07,2023,MIN,NYK,1515.9,1498.4,0.66,0.34,1498.0,1516.3,1522.8,1513.3,0.63,0.37,107.0,120.0,58,55,57
2022-11-07,2023,SAS,DEN,1453.5,1532.3,0.53,0.47,1445.2,1540.7,1426.1,1601.0,0.36,0.64,109.0,115.0,54,15,35
2022-11-07,2023,DAL,BRK,1607.8,1512.1,0.76,0.24,1609.8,1510.0,1623.2,1519.4,0.74,0.26,96.0,94.0,77,22,50
2022-11-07,2023,GSW,SAC,1589.1,1416.7,0.83,0.17,1590.7,1415.2,1568.9,1446.6,0.76,0.24,116.0,113.0,53,27,40
2022-11-07,2023,UTA,LAL,1588.0,1410.2,0.83,0.17,1593.0,1405.2,1548.3,1368.6,0.84,0.16,139.0,116.0,31,10,21
2022-11-07,2023,LAC,CLE,1482.3,1578.2,0.51,0.49,1487.0,1573.4,1515.4,1590.0,0.5,0.5,119.0,117.0,71,36,54
2022-11-09,2023,ORL,DAL,1351.7,1609.8,0.29,0.71,1365.4,1596.1,1333.0,1633.1,0.22,0.78,94.0,87.0,37,4,21
2022-11-09,2023,CHO,POR,1474.9,1387.3,0.75,0.25,1456.7,1405.6,1426.0,1407.6,0.64,0.36,95.0,105.0,20,50,35
2022-11-09,2023,IND,DEN,1426.9,1540.7,0.48,0.52,1421.6,1546.0,1467.0,1602.6,0.42,0.58,119.0,122.0,64,19,42
2022-11-09,2023,BOS,DET,1653.5,1365.6,0.9,0.1,1655.6,1363.5,1664.3,1347.3,0.9,0.1,128.0,112.0,46,1,24
2022-11-09,2023,TOR,HOU,1579.1,1340.9,0.88,0.12,1580.7,1339.2,1609.6,1307.2,0.9,0.1,116.0,109.0,28,2,15
2022-11-09,2023,ATL,UTA,1558.9,1593.0,0.59,0.41,1549.2,1602.7,1569.7,1573.8,0.62,0.38,119.0,125.0,78,21,50
2022-11-09,2023,BRK,NYK,1510.0,1516.3,0.63,0.37,1523.9,1502.4,1513.1,1523.9,0.58,0.42,112.0,85.0,58,72,65
2022-11-09,2023,CHI,NOP,1488.3,1569.7,0.53,0.47,1481.6,1576.5,1506.0,1575.8,0.51,0.49,111.0,115.0,67,50,59
2022-11-09,2023,MIN,PHO,1498.0,1612.4,0.48,0.52,1487.0,1623.4,1545.6,1564.7,0.59,0.41,117.0,129.0,72,33,53
2022-11-09,2023,SAS,MEM,1445.2,1600.4,0.42,0.58,1441.3,1604.3,1437.4,1605.2,0.38,0.62,122.0,124.0,58,11,35
2022-11-09,2023,OKC,MIL,1382.4,1613.9,0.32,0.68,1378.7,1617.5,1378.5,1403.7,0.58,0.42,132.0,136.0,12,5,9
2022-11-09,2023,SAC,CLE,1415.2,1573.4,0.42,0.58,1425.4,1563.1,1445.1,1586.5,0.4,0.6,127.0,120.0,56,20,38
2022-11-09,2023,LAC,LAL,1487.0,1405.2,0.74,0.26,1492.6,1399.6,1510.3,1445.5,0.69,0.31,114.0,101.0,41,26,34
2022-11-10,2023,WAS,DAL,1426.4,1596.1,0.4,0.6,1437.9,1584.6,1336.5,1625.6,0.27,0.73,113.0,105.0,37,14,26
2022-11-10,2023,ATL,PHI,1549.2,1570.4,0.61,0.39,1556.3,1563.3,1566.6,1585.3,0.53,0.47,104.0,95.0,79,33,56
2022-11-10,2023,MIA,CHO,1561.3,1456.7,0.76,0.24,1564.2,1453.8,1576.4,1425.5,0.83,0.17,117.0,112.0,49,30,40
2022-11-10,2023,NOP,POR,1576.5,1405.6,0.83,0.17,1553.3,1428.8,1573.8,1304.0,0.88,0.12,95.0,106.0,23,17,20
2022-11-11,2023,ORL,PHO,1365.4,1623.4,0.29,0.71,1389.3,1599.5,1349.2,1574.9,0.3,0.7,114.0,97.0,31,4,18
2022-11-11,2023,BOS,DEN,1655.6,1546.0,0.77,0.23,1661.8,1539.8,1671.9,1602.5,0.7,0.3,131.0,112.0,92,8,50
2022-11-11,2023,NYK,DET,1502.4,1363.5,0.8,0.2,1505.7,1360.2,1508.3,1344.7,0.8,0.2,121.0,112.0,21,10,16
